11.812,1.3569,0.82863,0.0083962,10.238,-0.039548
12.193,1.3866,0.8542,0.0085522,10.574,-0.03957
12.574,1.4185,0.87977,0.0087081,10.91,-0.039592
12.954,1.4509,0.90535,0.0088641,11.245,-0.039613
13.335,1.4812,0.93092,0.00902,11.581,-0.039635
13.716,1.5034,0.95649,0.009176,11.917,-0.039656
14.097,1.5256,0.98206,0.0093319,12.253,-0.039374
14.477,1.536,1.0076,0.0094879,12.588,-0.038699
14.858,1.5391,1.0332,0.0096742,12.924,-0.038023
15.239,1.5421,1.0588,0.0099334,13.26,-0.037925
15.62,1.5234,1.0844,0.010193,13.596,-0.039577
16.001,1.4994,1.1099,0.010452,13.931,-0.04123
16.381,1.4754,1.1355,0.010711,14.267,-0.042882
16.762,1.4514,1.1611,0.01097,14.603,-0.044535
17.143,1.4275,1.1866,0.011229,14.938,-0.048826
17.524,1.3955,1.2122,0.011488,15.274,-0.055992
17.905,1.3359,1.2378,0.011784,15.61,-0.063159
18.285,1.2763,1.2634,0.012176,15.946,-0.07025
18.666,1.2281,1.2889,0.012569,16.281,-0.076092
19.047,1.1931,1.3145,0.012962,16.617,-0.081935
19.428,1.1582,1.3401,0.013355,16.953,-0.087778
19.808,1.1232,1.3657,0.013748,17.289,-0.09362
20.189,1.0883,1.3912,0.014141,17.624,-0.099463
20.57,1.0596,1.4168,0.014673,17.96,-0.10636
20.951,1.0421,1.4424,0.015563,18.296,-0.11423
21.332,1.0245,1.4679,0.016454,18.632,-0.1221
21.712,1.007,1.4935,0.017344,18.967,-0.12997
22.093,0.98951,1.5191,0.018235,19.303,-0.13784
22.474,0.97199,1.5447,0.019125,19.639,-0.14571
